category,extra_report,source,canonical_report,severity,reason
orphan_no_source,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B0743-General-Bibliography-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The green imperative _ natural design for the real world -- Papanek, Victor J --/B0744-Green-Imperative-cover-fragment-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The green imperative _ natural design for the real world -- Papanek, Victor J --/B0745-Green-Imperative-title-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The green imperative _ natural design for the real world -- Papanek, Victor J --/B0751-Spiritual-in-Design-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The green imperative _ natural design for the real world -- Papanek, Victor J --/B0755-Convenience-Enemy-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The green imperative _ natural design for the real world -- Papanek, Victor J --/B0757-Generations-to-Come-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The green imperative _ natural design for the real world -- Papanek, Victor J --/B0760-Green-Imperative-full-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0766-Printed-Image-Transition-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0769-Mechanics-Magazine-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0776-Business-of-Imagery-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0781-Smiles-and-Tears-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0782-Painting-Reproduction-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0783-Grandfathers-Watch-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0786-Civilizing-Image-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0788-Printed-Image-and-Mass-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0793-Illustrated-Advertisements-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0795-Conclusion-Mass-Culture-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0797-Library-Services-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0798-Printed-Image-full-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0799-OCR-Preface-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0800-OCR-Contents-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0801-OCR-Illustrations-Acknowledgements-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0802-OCR-Pilgrims-Progress-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0803-OCR-Select-Bibliography-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0804-Primary-Sources-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0805-Secondary-Sources-Index-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0809-Introduction-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0812-Design-Artifact-Experience-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0813-Digital-Design-Visible-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0820-Multiplicity-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0823-Magic-Book-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0828-Diversity-Web-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0831-T-Garden-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0833-Terminal-Time-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0834-Digital-Art-Contexts-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0837-Convergence-Diversity-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0839-Materiality-Writing-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0841-Windows-and-Mirrors-full-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0842-OCR-Preface-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0843-OCR-Contents-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0844-OCR-Acknowledgments-Introduction-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0845-OCR-Digital-Artifact-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/Windows and Mirrors_ Interaction Design, Digital Art, and -- JAY DAVID BOLTER AN/B0846-OCR-References-Index-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0848-Bloomsbury-Publication-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0854-October-Revolution-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0862-Greece-Bibliography-fragment-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0874-Neglected-Industrial-Design-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0876-Poland-Image-fragment-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0880-Arbeitnehmer-USSR-image-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0884-Meinl-Kaffee-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0885-Art-Industry-Austro-Hungarian-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0895-Bibliography-East-Central-Europe-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0896-Books-East-Central-Europe-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0900-Scandinavia-1917-1945-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0913-Chapter-27-Introduction-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0924-Alphabet-Index-fragment-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0947-Housewares-Textiles-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0952-Buckminster-Fuller-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0959-US-Books-fragment-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0961-Worlds-Fairs-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0965-US-Typography-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0966-Oil-Advertising-fragment-report.md,,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
