action,report,source,match_method,score
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1192-Utility-Schemes-Home-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/419-Utility schemes and other designs for thehome.md,same_book_name_similarity,0.250
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1193-Utility-Clothing-Soviet-Transition-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/420-The Utility Clothing Scheme and wartimeclothing.md,same_book_name_similarity,0.250
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1195-Japan-Military-Equipment-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/422-Military equipment.md,same_book_name_similarity,0.400
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1196-Japan-Daily-Life-Goods-Wartime-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/423-Daily life goods at home and abroad.md,same_book_name_similarity,0.300
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1200-Small-Weapons-Devices-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/427-Small weapons and devices.md,same_book_name_similarity,0.600
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1201-Role-of-Designers-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/428-The role of designers.md,same_book_name_similarity,0.600
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1207-Germany-propaganda-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/434-Germany.md,same_book_name_similarity,0.250
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1208-Occupied-Europe-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/435-Occupied Europe.md,same_book_name_similarity,0.500
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1210-Italy-propaganda-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/437-Italy.md,same_book_name_similarity,0.250
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1211-Britain-MOI-and-Commonwealth-propaganda-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/438-Britain and the British Commonwealth.md,same_book_name_similarity,0.286
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1212-Soviet-Union-propaganda-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/439-Soviet Union.md,same_book_name_similarity,0.400
rewrite_existing_unmapped_report,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1213-Japan-propaganda-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/440-Japan.md,same_book_name_similarity,0.250
create_missing_report,"00-books-result/Anthony Dunne：《Hertzian Tales Electronic Products, Aesthetic Experience, and Critical Design》，2005/B44144508-Anthony-Dunne-Hertzian-Tales-Electronic-Products-Aesthetic-Experience-and-Critic-report.md","00-books/Anthony Dunne：《Hertzian Tales Electronic Products, Aesthetic Experience, and Critical Design》，2005/Anthony Dunne：《Hertzian Tales Electronic Products, Aesthetic Experience, and Critical Design》，2005.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Anthony Dunne：《Speculative Everything Design, Fiction, and Social Dreaming》/B44144509-Anthony-Dunne-Speculative-Everything-Design-Fiction-and-Social-Dreaming-report.md","00-books/Anthony Dunne：《Speculative Everything Design, Fiction, and Social Dreaming》/Anthony Dunne：《Speculative Everything Design, Fiction, and Social Dreaming》.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Apollonio：《Futurist manifestos》/B44144510-Apollonio-Futurist-manifestos-report.md,00-books/Apollonio：《Futurist manifestos》/Apollonio：《Futurist manifestos》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Armin Hofmann D. Q. Stephenson：《Graphic Design Manual Principles and Practice》/B44144511-Armin-Hofmann-D-Q-Stephenson-Graphic-Design-Manual-Principles-and-Practice-report.md,00-books/Armin Hofmann D. Q. Stephenson：《Graphic Design Manual Principles and Practice》/Armin Hofmann D. Q. Stephenson：《Graphic Design Manual Principles and Practice》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Arturo Escobar：《Designs for the Pluriverse，2018》/B44144512-Arturo-Escobar-Designs-for-the-Pluriverse-2018-report.md,00-books/Arturo Escobar：《Designs for the Pluriverse，2018》/Arturo Escobar：《Designs for the Pluriverse，2018》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Arwas：《Art deco》/B44144513-Arwas-Art-deco-report.md,00-books/Arwas：《Art deco》/Arwas：《Art deco》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Attfield：《A View from the interior feminism, women, and design》/B44144514-Attfield-A-View-from-the-interior-feminism-women-and-design-report.md","00-books/Attfield：《A View from the interior feminism, women, and design》/Attfield：《A View from the interior feminism, women, and design》.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Batchen：《Burning with desire the conception of photography》/B44144515-Batchen-Burning-with-desire-the-conception-of-photography-report.md,00-books/Batchen：《Burning with desire the conception of photography》/Batchen：《Burning with desire the conception of photography》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Beaumont Newhall：《The History of Photography》/B44144516-Beaumont-Newhall-The-History-of-Photography-report.md,00-books/Beaumont Newhall：《The History of Photography》/Beaumont Newhall：《The History of Photography》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Ben Shneiderman：《Human-Centered AI》/B44144517-Ben-Shneiderman-Human-Centered-AI-report.md,00-books/Ben Shneiderman：《Human-Centered AI》/Ben Shneiderman：《Human-Centered AI》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Bernard Tschumi：《Architecture and disjunction》/B44144518-Bernard-Tschumi-Architecture-and-disjunction-report.md,00-books/Bernard Tschumi：《Architecture and disjunction》/Bernard Tschumi：《Architecture and disjunction》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Between Wit and Reason_ Defining Associative, Speculative, -- Malpass, Matt（Cent/B44144519-Between-Wit-and-Reason-Defining-Associative-Speculative-Malpass-Matt-Cent-report.md","00-books/Between Wit and Reason_ Defining Associative, Speculative, -- Malpass, Matt（Cent/Between Wit and Reason_ Defining Associative, Speculative, -- Malpass, Matt（Cent.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/Bijker, Wiebe E.：《OF BICYCLES BAKELITES AND BULBS》/B44144520-Bijker-Wiebe-E-OF-BICYCLES-BAKELITES-AND-BULBS-report.md","00-books/Bijker, Wiebe E.：《OF BICYCLES BAKELITES AND BULBS》/Bijker, Wiebe E.：《OF BICYCLES BAKELITES AND BULBS》.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Bill Moggridge：《Designing Interactions》，2007/B44144521-Bill-Moggridge-Designing-Interactions-2007-report.md,00-books/Bill Moggridge：《Designing Interactions》，2007/Bill Moggridge：《Designing Interactions》，2007.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Bipan Chandra：《The rise and growth of economic nationalism in India economic pol/B44144522-Bipan-Chandra-The-rise-and-growth-of-economic-nationalism-in-India-economic-pol-report.md,00-books/Bipan Chandra：《The rise and growth of economic nationalism in India economic pol/Bipan Chandra：《The rise and growth of economic nationalism in India economic pol.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Brad Frost：《Atomic Design》/B44144523-Brad-Frost-Atomic-Design-report.md,00-books/Brad Frost：《Atomic Design》/Brad Frost：《Atomic Design》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/By Edgar Kaufmann：《Introduction To Modern Design》/B44144524-By-Edgar-Kaufmann-Introduction-To-Modern-Design-report.md,00-books/By Edgar Kaufmann：《Introduction To Modern Design》/By Edgar Kaufmann：《Introduction To Modern Design》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/CROSS, NIGEL. From a Design Science to a Design Discipline Understanding Designe/B44144525-Designerly-Ways-ofKnowing-report.md","00-books/CROSS, NIGEL. From a Design Science to a Design Discipline Understanding Designe/01-Designerly Ways ofKnowing.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Cairo：《The functional art an introduction to information graphics and visualization》/B44144526-Cairo-The-functional-art-an-introduction-to-information-graphics-and-visualizati-report.md,00-books/Cairo：《The functional art an introduction to information graphics and visualization》/Cairo：《The functional art an introduction to information graphics and visualization》.md,new_report_for_uncovered_source,
create_missing_report,"00-books-result/Calhoun：《Critical social theory culture, history, and the challenge of difference》/B44144527-Calhoun-Critical-social-theory-culture-history-and-the-challenge-of-difference-report.md","00-books/Calhoun：《Critical social theory culture, history, and the challenge of difference》/Calhoun：《Critical social theory culture, history, and the challenge of difference》.md",new_report_for_uncovered_source,
create_missing_report,00-books-result/Carl DiSalvo：《Adversarial Design》/B44144528-Carl-DiSalvo-Adversarial-Design-report.md,00-books/Carl DiSalvo：《Adversarial Design》/Carl DiSalvo：《Adversarial Design》.md,new_report_for_uncovered_source,
create_missing_report,00-books-result/Chermayeff：《Identify. Basic Principles of Identity Design in the Iconic Trademar/B44144529-Chermayeff-Identify-Basic-Principles-of-Identity-Design-in-the-Iconic-Trademar-report.md,00-books/Chermayeff：《Identify. Basic Principles of Identity Design in the Iconic Trademar/Chermayeff：《Identify. Basic Principles of Identity Design in the Iconic Trademar.md,new_report_for_uncovered_source,
